,name,pass_cmp,pass_att,pass_yd,pass_td,pass_int,sacks,rush_att,rush_yd,rush_td,tar,rec,rec_yd,rec_td,fum,g,team
336,Trey Palmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,2.7,43.5,0.0,0.0,5,NOR
337,Troy Franklin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,7.8999999999999995,73.5,0.3999999999999999,0.0,8,DEN
338,Tua Tagovailoa,125.0,171.5,1183.0,8.2,2.7,8.3,5.8999999999999995,4.099999999999999,0.0,0.0,0.0,0.0,0.0,2.4,8,MIA
339,Tucker Fisk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,4.9,29.1,0.0,0.0,7,LAC
340,Tucker Kraft,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.2,0.0,18.5,13.799999999999999,232.2,1.2,0.0,8,GNB
341,Tutu Atwell,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,9.899999999999999,7.3999999999999995,98.89999999999999,0.0,0.0,8,LAR
342,Ty Chandler,0.0,0.0,0.0,0.0,0.0,0.0,8.2,16.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,4,MIN
343,Ty Johnson,0.0,0.0,0.0,0.0,0.0,0.0,16.6,78.8,0.0,9.899999999999999,7.8999999999999995,153.7,0.7,0.0,8,BUF
344,Tylan Wallace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,4.8,61.99999999999999,0.29999999999999993,0.6,6,BAL
345,Tyler Allgeier,0.0,0.0,0.0,0.0,0.0,0.0,38.1,148.2,0.8999999999999999,1.9,1.9,11.299999999999999,0.0,0.0,8,ATL
346,Tyler Conklin,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999,0.0,0.0,22.599999999999998,17.9,157.0,1.0,0.0,7,LAC
347,Tyler Goodson,0.0,0.0,0.0,0.0,0.0,0.0,4.4,22.200000000000003,0.0,0.8999999999999998,0.5999999999999999,2.6999999999999993,0.29999999999999993,0.0,3,IND
348,Tyler Higbee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,2.9,18.9,0.9,0.0,2,LAR
349,Tyler Lockett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,9.8,94.5,0.19999999999999996,0.0,8,TEN
350,Tyreek Hill,0.0,0.0,0.0,0.0,0.0,0.0,1.2999999999999998,7.499999999999998,0.0,44.5,30.9,359.4,2.9,0.0,9,MIA
351,Tyrell Shavers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,69.0,1.0,0.0,1,BUF
352,Tyrod Taylor,11.0,14.0,83.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1,NYJ
353,Tyrone Tracy Jr.,0.0,0.0,0.0,0.0,0.0,0.0,64.0,223.0,1.5999999999999999,21.4,13.6,117.2,0.9,2.0999999999999996,8,NYG
354,Tyson Bagent,1.5,1.5,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CHI
355,Van Jefferson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,4.9,76.6,0.7,0.0,8,TEN
356,Velus Jones Jr.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,NOR
357,Wan'Dale Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,38.6,23.099999999999998,228.20000000000002,1.0,0.0,8,NYG
358,Will Dissly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.799999999999999,8.899999999999999,100.6,0.3999999999999999,0.0,7,LAC
359,Will Levis,51.699999999999996,85.5,625.5,3.1999999999999997,3.3000000000000003,11.5,11.799999999999999,24.799999999999997,0.0,0.0,0.0,0.0,0.0,2.9,6,TEN
360,Will Mallory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.8999999999999999,7.199999999999999,0.0,0.0,3,IND
361,Will Shipley,0.0,0.0,0.0,0.0,0.0,0.0,3.2999999999999994,12.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,2,PHI
362,Xavier Gipson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2999999999999998,0.9999999999999999,6.199999999999999,0.0,0.0,3,NYJ
363,Xavier Hutchinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.3,40.4,0.0,0.0,6,HOU
364,Xavier Legette,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,0.0,27.2,14.1,139.29999999999998,0.19999999999999996,0.0,7,CAR
365,Xavier Worthy,0.0,0.0,0.0,0.0,0.0,0.0,9.100000000000001,49.8,0.8,42.7,29.5,286.1,2.3,0.0,9,KAN
366,Zach Charbonnet,0.0,0.0,0.0,0.0,0.0,0.0,45.099999999999994,223.7,2.8,16.099999999999998,12.899999999999999,96.1,0.0,0.0,8,SEA
367,Zach Ertz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,17.099999999999998,171.89999999999998,3.5,0.0,8,WAS
368,Zamir White,0.0,0.0,0.0,0.0,0.0,0.0,3.1999999999999993,5.599999999999999,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,2,LVR
369,Zay Flowers,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.9000000000000004,0.0,31.4,18.6,290.0,0.7999999999999998,0.0,8,BAL
370,Zay Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,2.5,30.5,0.0,0.0,3,ARI
